Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8
Japan,JPN,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8
Japan,JPN,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.9
Japan,JPN,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.0
Japan,JPN,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2
Japan,JPN,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2
Japan,JPN,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.3
Japan,JPN,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4
Japan,JPN,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5
Japan,JPN,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6
Japan,JPN,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7
Japan,JPN,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9
Japan,JPN,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.0
Japan,JPN,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1
Japan,JPN,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3
Japan,JPN,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5
Japan,JPN,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.7
Japan,JPN,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.0
Japan,JPN,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Japan,JPN,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.5
Japan,JPN,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7
Japan,JPN,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.9
Japan,JPN,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.0
Japan,JPN,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
Japan,JPN,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Japan,JPN,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.3
Japan,JPN,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
Japan,JPN,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6
Japan,JPN,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.8
Japan,JPN,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.1
Japan,JPN,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.5
Japan,JPN,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9
Japan,JPN,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3
Japan,JPN,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.8
Japan,JPN,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3
Japan,JPN,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9
Japan,JPN,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.5
Japan,JPN,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.1
Japan,JPN,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.8
Japan,JPN,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.5
Japan,JPN,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3
Japan,JPN,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.0
Japan,JPN,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.8
Japan,JPN,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.7
Japan,JPN,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.5
Japan,JPN,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.5
Japan,JPN,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.5
Japan,JPN,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.6
Japan,JPN,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.0
Japan,JPN,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.7
Japan,JPN,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.6
Japan,JPN,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.0
Japan,JPN,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.8
Japan,JPN,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.9
Japan,JPN,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.2
Japan,JPN,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.7
Japan,JPN,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.2
Japan,JPN,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.3
Japan,JPN,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.3
Japan,JPN,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.4
Japan,JPN,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.5
Japan,JPN,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.6
Japan,JPN,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.6
Japan,JPN,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.7
Japan,JPN,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.7
Japan,JPN,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.8
Japan,JPN,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.0
Japan,JPN,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.0
Japan,JPN,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.1
Japan,JPN,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.2
Japan,JPN,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.3
Japan,JPN,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.4
Japan,JPN,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.5
Japan,JPN,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.6
Japan,JPN,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.7
Japan,JPN,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.8
Japan,JPN,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.0
Japan,JPN,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.1
Japan,JPN,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.3
Japan,JPN,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.6
Japan,JPN,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.8
Japan,JPN,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.0
Japan,JPN,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.1
Japan,JPN,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.3
Japan,JPN,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.5
Japan,JPN,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.6
Japan,JPN,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.7
Japan,JPN,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.7
Japan,JPN,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.9
Japan,JPN,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.0
Japan,JPN,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.2
Japan,JPN,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.4
Japan,JPN,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.7
Japan,JPN,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.0
Japan,JPN,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.4
Japan,JPN,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.8
Japan,JPN,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.3
Japan,JPN,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.7
Japan,JPN,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.2
Japan,JPN,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.8
Japan,JPN,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.3
Japan,JPN,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.9
Japan,JPN,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,11.6
Japan,JPN,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.2
Japan,JPN,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.9
Japan,JPN,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,13.6
Japan,JPN,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.4
Japan,JPN,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,15.2
Japan,JPN,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.1
Japan,JPN,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.1
Japan,JPN,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.4
Japan,JPN,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.9
Japan,JPN,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.7
Japan,JPN,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23.9
Japan,JPN,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26.5
Japan,JPN,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,29.4
Japan,JPN,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.4
Japan,JPN,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.9
Japan,JPN,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.4
Japan,JPN,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.5
Japan,JPN,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.6
Japan,JPN,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.7
Japan,JPN,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.7
Japan,JPN,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.8
Japan,JPN,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.9
Japan,JPN,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.0
Japan,JPN,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.1
Japan,JPN,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.2
Japan,JPN,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.4
Japan,JPN,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.4
Japan,JPN,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.5
Japan,JPN,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.6
Japan,JPN,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.8
Japan,JPN,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.9
Japan,JPN,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.0
Japan,JPN,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.1
Japan,JPN,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.3
Japan,JPN,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.4
Japan,JPN,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.6
Japan,JPN,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.9
Japan,JPN,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.1
Japan,JPN,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.4
Japan,JPN,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.6
Japan,JPN,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.9
Japan,JPN,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.2
Japan,JPN,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.4
Japan,JPN,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.5
Japan,JPN,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.7
Japan,JPN,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.8
Japan,JPN,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.9
Japan,JPN,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.0
Japan,JPN,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.2
Japan,JPN,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.5
Japan,JPN,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.8
Japan,JPN,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.2
Japan,JPN,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.7
Japan,JPN,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.2
Japan,JPN,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.8
Japan,JPN,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.4
Japan,JPN,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.0
Japan,JPN,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.7
Japan,JPN,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.4
Japan,JPN,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,13.2
Japan,JPN,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14.0
Japan,JPN,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14.9
Japan,JPN,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15.8
Japan,JPN,1973,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,16.7
Japan,JPN,1972,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,17.6
Japan,JPN,1971,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,18.5
Japan,JPN,1970,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,19.6
Japan,JPN,1969,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,20.7
Japan,JPN,1968,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,22.1
Japan,JPN,1967,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.5
Japan,JPN,1966,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.3
Japan,JPN,1965,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.5
Japan,JPN,1964,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,30.0
Japan,JPN,1963,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,32.8
Japan,JPN,1962,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.1
Japan,JPN,1961,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,39.8
Japan,JPN,1960,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,43.3
Japan,JPN,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.7
Japan,JPN,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.7
Japan,JPN,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.8
Japan,JPN,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.9
Japan,JPN,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.8
Japan,JPN,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,5.9
Japan,JPN,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.0
Japan,JPN,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.0
Japan,JPN,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.2
Japan,JPN,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.3
Japan,JPN,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.3
Japan,JPN,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.4
Japan,JPN,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.5
Japan,JPN,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.6
Japan,JPN,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.9
Japan,JPN,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.0
Japan,JPN,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.0
Japan,JPN,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.1
Japan,JPN,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.3
Japan,JPN,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.5
Japan,JPN,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,10.9
Japan,JPN,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.1
Japan,JPN,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.4
Japan,JPN,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.6
Japan,JPN,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.5
Japan,JPN,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.6
Japan,JPN,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,11.9
Japan,JPN,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,12.2
Japan,JPN,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,12.6
Japan,JPN,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,12.8
Japan,JPN,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,12.9
Japan,JPN,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,13.1
Japan,JPN,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,13.2
Japan,JPN,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,13.4
Japan,JPN,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,13.9
Japan,JPN,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,14.1
Japan,JPN,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,14.3
Japan,JPN,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,14.5
Japan,JPN,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,15.0
Japan,JPN,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,15.4
